"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"1500000US250250108011","Block Group 1, Census Tract 108.01, Suffolk County, Massachusetts","337","92","104","52","89","46","15","22","15","22","0","12","0","12","0","12","0","12","41","30","0","12","0","12","34","27","7","12","0","12","7","11","0","12","0","12","138","62","0","12","47","50",
"1500000US250250108012","Block Group 2, Census Tract 108.01, Suffolk County, Massachusetts","651","155","328","111","259","104","69","61","69","61","0","12","0","12","0","12","0","12","58","46","38","37","0","12","20","31","0","12","0","12","0","12","0","12","36","37","229","125","0","12","0","12",
"1500000US250250108013","Block Group 3, Census Tract 108.01, Suffolk County, Massachusetts","1116","215","392","173","339","166","53","56","53","56","0","12","0","12","0","12","0","12","179","73","0","12","18","30","161","71","0","12","0","12","9","16","0","12","67","61","236","97","11","18","222","166",
"1500000US250250108021","Block Group 1, Census Tract 108.02, Suffolk County, Massachusetts","810","213","282","173","171","81","111","155","111","155","0","12","0","12","0","12","0","12","142","66","7","11","7","14","128","63","0","12","0","12","0","12","0","12","32","31","258","95","8","13","88","84",
"1500000US250250108022","Block Group 2, Census Tract 108.02, Suffolk County, Massachusetts","653","167","161","63","161","63","0","12","0","12","0","12","0","12","0","12","0","12","257","88","17","19","0","12","240","84","0","12","0","12","0","12","0","12","0","12","205","106","0","12","30","31",
"1500000US250250108023","Block Group 3, Census Tract 108.02, Suffolk County, Massachusetts","350","167","41","34","41","34","0","12","0","12","0","12","0","12","0","12","0","12","143","70","17","20","0","12","74","55","52","65","0","12","0","12","0","12","0","12","84","58","39","60","43","42",
"1500000US250250201011","Block Group 1, Census Tract 201.01, Suffolk County, Massachusetts","375","143","94","69","94","69","0","12","0","12","0","12","0","12","0","12","0","12","56","43","16","24","0","12","16","28","24","35","0","12","0","12","0","12","0","12","225","100","0","12","0","12",
"1500000US250250201012","Block Group 2, Census Tract 201.01, Suffolk County, Massachusetts","832","233","141","104","141","104","0","12","0","12","0","12","0","12","0","12","0","12","123","79","0","12","0","12","98","73","25","31","0","12","0","12","0","12","9","15","462","208","44","68","53","49",
"1500000US250250201013","Block Group 3, Census Tract 201.01, Suffolk County, Massachusetts","833","265","60","51","60","51","0","12","0","12","0","12","0","12","0","12","0","12","158","114","16","26","0","12","121","107","21","34","0","12","0","12","0","12","0","12","582","233","0","12","33","38",
"1500000US250250201014","Block Group 4, Census Tract 201.01, Suffolk County, Massachusetts","749","166","124","76","96","64","28","45","28","45","0","12","0","12","0","12","0","12","151","70","36","40","0","12","115","64","0","12","0","12","16","26","0","12","37","58","315","132","0","12","106","91",
"1500000US250250202001","Block Group 1, Census Tract 202, Suffolk County, Massachusetts","924","187","193","94","193","94","0","12","0","12","0","12","0","12","0","12","0","12","252","101","65","43","0","12","147","94","40","51","0","12","19","31","0","12","0","12","460","148","0","12","0","12",
"1500000US250250202002","Block Group 2, Census Tract 202, Suffolk County, Massachusetts","862","224","87","57","87","57","0","12","0","12","0","12","0","12","0","12","0","12","191","94","15","24","0","12","176","89","0","12","0","12","0","12","0","12","0","12","514","199","0","12","70","70",
"1500000US250250202003","Block Group 3, Census Tract 202, Suffolk County, Massachusetts","1064","193","170","96","155","94","15","23","15","23","0","12","0","12","0","12","0","12","165","94","10","18","0","12","155","92","0","12","0","12","63","103","0","12","39","41","607","165","0","12","20","26",
"1500000US250250203011","Block Group 1, Census Tract 203.01, Suffolk County, Massachusetts","64","74","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","27","5","9","0","12","9","18","0","12","0","12","0","12","0","12","0","12","50","65","0","12","0","12",
"1500000US250250203012","Block Group 2, Census Tract 203.01, Suffolk County, Massachusetts","1400","228","301","146","301","146","0","12","0","12","0","12","0","12","0","12","0","12","347","122","203","100","0","12","144","71","0","12","0","12","0","12","0","12","0","12","645","149","55","60","52","49",
"1500000US250250203021","Block Group 1, Census Tract 203.02, Suffolk County, Massachusetts","819","150","154","70","150","70","4","6","4","6","0","12","0","12","0","12","0","12","141","75","21","25","0","12","116","65","4","6","0","12","0","12","0","12","0","12","490","147","0","12","34","34",
"1500000US250250203031","Block Group 1, Census Tract 203.03, Suffolk County, Massachusetts","728","162","141","68","109","61","32","28","13","19","0","12","0","12","0","12","19","23","69","51","21","33","0","12","48","40","0","12","0","12","59","67","0","12","54","54","380","190","0","12","25","29",
"1500000US250250203032","Block Group 2, Census Tract 203.03, Suffolk County, Massachusetts","286","138","44","52","44","52","0","12","0","12","0","12","0","12","0","12","0","12","132","97","4","9","0","12","115","101","13","22","0","12","0","12","0","12","0","12","54","45","31","44","25","29",
"1500000US250250203033","Block Group 3, Census Tract 203.03, Suffolk County, Massachusetts","542","140","160","86","160","86","0","12","0","12","0","12","0","12","0","12","0","12","143","75","62","46","0","12","70","55","11","18","0","12","0","12","0","12","0","12","220","97","0","12","19","29",
"1500000US250250301001","Block Group 1, Census Tract 301, Suffolk County, Massachusetts","742","178","195","77","166","69","29","35","21","33","0","12","0","12","0","12","8","14","86","49","0","12","0","12","86","49","0","12","0","12","10","15","0","12","20","23","412","183","10","15","9","16",
"1500000US250250301002","Block Group 2, Census Tract 301, Suffolk County, Massachusetts","732","272","136","78","136","78","0","12","0","12","0","12","0","12","0","12","0","12","58","44","0","12","0","12","58","44","0","12","0","12","0","12","0","12","38","49","500","256","0","12","0","12",
"1500000US250250302001","Block Group 1, Census Tract 302, Suffolk County, Massachusetts","1146","219","178","90","169","89","9","14","9","14","0","12","0","12","0","12","0","12","423","199","13","20","22","36","356","162","32","31","0","12","0","12","0","12","30","37","485","134","0","12","30","24",
"1500000US250250303001","Block Group 1, Census Tract 303, Suffolk County, Massachusetts","1222","282","227","111","227","111","0","12","0","12","0","12","0","12","0","12","0","12","94","58","6","13","30","44","58","37","0","12","0","12","0","12","0","12","12","19","709","204","113","99","67","47",
"1500000US250250303002","Block Group 2, Census Tract 303, Suffolk County, Massachusetts","613","155","141","74","130","70","11","17","11","17","0","12","0","12","0","12","0","12","97","78","41","66","13","20","43","38","0","12","0","12","0","12","0","12","0","12","318","113","0","12","57","48",
"1500000US250250303003","Block Group 3, Census Tract 303, Suffolk County, Massachusetts","716","216","116","97","110","97","6","12","0","12","6","12","0","12","0","12","0","12","124","86","81","72","0","12","43","49","0","12","0","12","0","12","0","12","7","18","454","142","0","12","15","23",
"1500000US250250303004","Block Group 4, Census Tract 303, Suffolk County, Massachusetts","505","163","98","78","98","78","0","12","0","12","0","12","0","12","0","12","0","12","105","97","14","24","0","12","91","95","0","12","0","12","0","12","0","12","0","12","243","86","0","12","59","65",
"1500000US250250304001","Block Group 1, Census Tract 304, Suffolk County, Massachusetts","1029","174","199","87","199","87","0","12","0","12","0","12","0","12","0","12","0","12","203","78","46","43","0","12","149","61","0","12","8","13","0","12","0","12","0","12","591","174","0","12","36","39",
"1500000US250250304002","Block Group 2, Census Tract 304, Suffolk County, Massachusetts","798","130","160","61","144","62","16","20","4","6","0","12","0","12","12","19","0","12","280","95","46","47","0","12","224","82","10","15","0","12","0","12","0","12","20","23","299","100","0","12","39","37",
"1500000US250250305001","Block Group 1, Census Tract 305, Suffolk County, Massachusetts","594","143","305","101","279","90","26","38","20","34","6","11","0","12","0","12","0","12","7","12","7","12","0","12","0","12","0","12","0","12","8","13","0","12","0","12","215","78","0","12","59","78",
"1500000US250250305002","Block Group 2, Census Tract 305, Suffolk County, Massachusetts","910","209","253","106","253","106","0","12","0","12","0","12","0","12","0","12","0","12","170","81","0","12","0","12","170","81","0","12","0","12","0","12","0","12","0","12","443","131","21","30","23","35",
"1500000US250250305003","Block Group 3, Census Tract 305, Suffolk County, Massachusetts","575","125","111","68","101","63","10","16","0","12","0","12","0","12","10","16","0","12","182","101","0","12","0","12","182","101","0","12","0","12","0","12","0","12","0","12","272","67","10","16","0","12",
"1500000US250250401001","Block Group 1, Census Tract 401, Suffolk County, Massachusetts","475","105","225","90","190","71","35","60","35","60","0","12","0","12","0","12","0","12","58","57","33","33","0","12","25","28","0","12","0","12","0","12","0","12","36","37","76","51","10","15","70","60",
"1500000US250250401002","Block Group 2, Census Tract 401, Suffolk County, Massachusetts","875","150","450","131","431","131","19","22","19","22","0","12","0","12","0","12","0","12","86","48","34","33","6","10","46","35","0","12","0","12","19","27","0","12","12","20","230","104","0","12","78","48",
"1500000US250250402001","Block Group 1, Census Tract 402, Suffolk County, Massachusetts","263","78","131","79","96","53","35","38","35","38","0","12","0","12","0","12","0","12","113","64","82","62","0","12","31","29","0","12","0","12","0","12","0","12","0","12","19","30","0","12","0","12",
"1500000US250250402002","Block Group 2, Census Tract 402, Suffolk County, Massachusetts","390","87","223","74","189","70","34","29","27","24","7","9","0","12","0","12","0","12","54","32","19","17","0","12","16","17","0","12","19","22","0","12","0","12","12","12","82","58","4","6","15","16",
"1500000US250250403001","Block Group 1, Census Tract 403, Suffolk County, Massachusetts","245","142","116","79","83","60","33","56","0","12","0","12","0","12","0","12","33","56","118","91","54","60","0","12","64","68","0","12","0","12","0","12","0","12","0","12","11","16","0","12","0","12",
"1500000US250250403002","Block Group 2, Census Tract 403, Suffolk County, Massachusetts","937","258","586","200","488","164","98","80","71","75","11","17","0","12","0","12","16","25","165","103","64","58","0","12","101","82","0","12","0","12","0","12","0","12","17","26","95","67","0","12","74","34",
"1500000US250250403003","Block Group 3, Census Tract 403, Suffolk County, Massachusetts","525","151","332","131","279","118","53","84","53","84","0","12","0","12","0","12","0","12","101","56","92","55","0","12","9","14","0","12","0","12","0","12","0","12","0","12","64","63","0","12","28","36",
"1500000US250250403004","Block Group 4, Census Tract 403, Suffolk County, Massachusetts","397","116","196","87","132","70","64","57","43","47","21","33","0","12","0","12","0","12","75","48","33","32","0","12","42","31","0","12","0","12","0","12","0","12","0","12","88","69","0","12","38","42",
"1500000US250250403005","Block Group 5, Census Tract 403, Suffolk County, Massachusetts","490","171","319","109","282","100","37","48","9","14","28","46","0","12","0","12","0","12","125","86","84","79","0","12","28","31","0","12","13","20","0","12","0","12","0","12","46","39","0","12","0","12",
"1500000US250250404011","Block Group 1, Census Tract 404.01, Suffolk County, Massachusetts","750","176","311","133","241","130","70","61","70","61","0","12","0","12","0","12","0","12","360","124","212","86","0","12","142","101","6","25","0","12","0","12","0","12","0","12","79","57","0","12","0","12",
"1500000US250250404012","Block Group 2, Census Tract 404.01, Suffolk County, Massachusetts","518","124","262","94","238","91","24","26","24","26","0","12","0","12","0","12","0","12","188","75","103","64","0","12","85","48","0","12","0","12","0","12","0","12","0","12","68","45","0","12","0","12",
"1500000US250250406001","Block Group 1, Census Tract 406, Suffolk County, Massachusetts","631","202","323","142","305","145","18","15","18","15","0","12","0","12","0","12","0","12","240","108","72","64","11","18","123","78","34","41","0","12","0","12","0","12","0","12","40","53","0","12","28","28",
"1500000US250250406002","Block Group 2, Census Tract 406, Suffolk County, Massachusetts","1346","240","900","161","825","172","75","53","64","48","11","17","0","12","0","12","0","12","289","121","211","112","0","12","78","50","0","12","0","12","0","12","0","12","38","30","51","35","0","12","68","57",
"1500000US250250408011","Block Group 1, Census Tract 408.01, Suffolk County, Massachusetts","346","146","82","71","82","71","0","12","0","12","0","12","0","12","0","12","0","12","228","126","123","86","0","12","30","44","75","76","0","12","0","12","0","12","0","12","36","38","0","12","0","12",
